run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
t_u20_CHEMBL612570_CHEMBL449158.units_off.qwen3-30b-a3b.r0.c632e89c,t_u20_CHEMBL612570_CHEMBL449158,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.0899301,89.9301,0.0899301,3,0,119070,3.6928732208907604,False,The IC50 value of the compound CHEMBL449158 expressed in nanomolar (nM) is **0.0899301 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL94657.units_on.qwen3-30b-a3b.r0.66e29d83,t_u20_CHEMBL612570_CHEMBL94657,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.0146123,14.6123,0.0146123,3,0,119355,6.2370242811739445,False,The IC50 value of the compound CHEMBL94657 expressed in nanomolar (nM) is 0.0146123 nM.
t_u20_CHEMBL612570_CHEMBL94657.units_off.qwen3-30b-a3b.r0.ff90fa16,t_u20_CHEMBL612570_CHEMBL94657,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.0146123,14.6123,0.0146123,3,0,119065,3.556214252486825,False,The IC50 value of the compound CHEMBL94657 expressed in nanomolar (nM) is **0.0146123 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL289228.units_on.qwen3-30b-a3b.r0.986ca2b1,t_u20_CHEMBL612570_CHEMBL289228,qwen3-30b-a3b,units_on,True,False,False,treat,correct,52308.2,52308.2,52.3082,3,0,119370,6.488253919407725,False,"The IC50 value of the compound CHEMBL289228 expressed in nanomolar (nM) is 52,308.2 nM. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL289228.units_off.qwen3-30b-a3b.r0.51091b0d,t_u20_CHEMBL612570_CHEMBL289228,qwen3-30b-a3b,units_off,False,True,False,treat,trap,52.3082,52308.2,52.3082,3,0,119057,3.493052652105689,False,The IC50 value of the compound CHEMBL289228 expressed in nanomolar (nM) is **52.3082 nM**.
t_u20_CHEMBL612570_CHEMBL65.units_on.qwen3-30b-a3b.r0.8447c898,t_u20_CHEMBL612570_CHEMBL65,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.00234771,2.34771,0.00234771,3,0,119333,6.209990415722132,False,The IC50 value of the compound CHEMBL65 is **0.00234771 nM**.
t_u20_CHEMBL612570_CHEMBL65.units_off.qwen3-30b-a3b.r0.d689501e,t_u20_CHEMBL612570_CHEMBL65,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.00234771,2.34771,0.00234771,3,0,119041,3.5277387220412493,False,"The IC50 value of the compound CHEMBL65, expressed in nanomolar (nM), is **0.00234771 nM**."
t_u20_CHEMBL612570_CHEMBL159.units_on.qwen3-30b-a3b.r0.f4a8165a,t_u20_CHEMBL612570_CHEMBL159,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.0332458,33.2458,0.0332458,3,0,119357,6.554807750508189,False,The IC50 value of the compound CHEMBL159 expressed in nanomolar (nM) is **0.0332458 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL159.units_off.qwen3-30b-a3b.r0.20d97312,t_u20_CHEMBL612570_CHEMBL159,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.0332458,33.2458,0.0332458,3,0,119055,3.784389963373542,False,The IC50 value of the compound CHEMBL159 expressed in nanomolar (nM) is **0.0332458 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL11359.units_on.qwen3-30b-a3b.r0.f1a0af84,t_u20_CHEMBL612570_CHEMBL11359,qwen3-30b-a3b,units_on,False,True,False,treat,trap,43.3282,43328.2,43.3282,3,0,119354,6.984575727954507,False,The IC50 value of the compound CHEMBL11359 expressed in nanomolar (nM) is **43.3282 nM**.
t_u20_CHEMBL612570_CHEMBL11359.units_off.qwen3-30b-a3b.r0.d91844c7,t_u20_CHEMBL612570_CHEMBL11359,qwen3-30b-a3b,units_off,False,True,False,treat,trap,43.3282,43328.2,43.3282,3,0,119063,3.665356647223234,False,The IC50 value of the compound CHEMBL11359 expressed in nanomolar (nM) is **43.3282 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL803.units_on.qwen3-30b-a3b.r0.59b43432,t_u20_CHEMBL612570_CHEMBL803,qwen3-30b-a3b,units_on,True,False,False,treat,correct,2676.71,2676.71,2.67671,3,0,119356,6.766593420878053,False,"The IC50 value of the compound CHEMBL803, expressed in nanomolar (nM), is **2676.71 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL803.units_off.qwen3-30b-a3b.r0.d60c6ed3,t_u20_CHEMBL612570_CHEMBL803,qwen3-30b-a3b,units_off,False,True,False,treat,trap,2.67671,2676.71,2.67671,3,0,119053,3.580059003084898,False,The IC50 value of the compound CHEMBL803 expressed in nanomolar (nM) is **2.67671 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL3545252.units_on.qwen3-30b-a3b.r0.6007112f,t_u20_CHEMBL612570_CHEMBL3545252,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.00554441,5.54441,0.00554441,3,0,119378,6.488421343266964,False,The IC50 value of the compound CHEMBL3545252 expressed in nanomolar (nM) is **0.00554441 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL3545252.units_off.qwen3-30b-a3b.r0.3125dd30,t_u20_CHEMBL612570_CHEMBL3545252,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.00554441,5.54441,0.00554441,3,0,119076,3.742319207638502,False,The IC50 value of the compound CHEMBL3545252 expressed in nanomolar (nM) is **0.00554441 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL34259.units_on.qwen3-30b-a3b.r0.82507f40,t_u20_CHEMBL612570_CHEMBL34259,qwen3-30b-a3b,units_on,True,False,False,treat,correct,11519.8,11519.8,11.5198,3,0,119366,6.387305520474911,False,"The IC50 value of the compound CHEMBL34259 expressed in nanomolar (nM) is **11,519.8 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL34259.units_off.qwen3-30b-a3b.r0.6f24a612,t_u20_CHEMBL612570_CHEMBL34259,qwen3-30b-a3b,units_off,False,True,False,treat,trap,11.5198,11519.8,11.5198,3,0,119052,3.5561526883393526,False,The IC50 value of the compound CHEMBL34259 expressed in nanomolar (nM) is **11.5198 nM**.
t_u20_CHEMBL612570_CHEMBL939.units_on.qwen3-30b-a3b.r0.54cf5f10,t_u20_CHEMBL612570_CHEMBL939,qwen3-30b-a3b,units_on,False,True,False,treat,trap,29.3509,29350.9,29.3509,3,0,119344,6.293169245123863,False,The IC50 value of the compound CHEMBL939 expressed in nanomolar (nM) is **29.3509 nM**.
t_u20_CHEMBL612570_CHEMBL939.units_off.qwen3-30b-a3b.r0.80ee9188,t_u20_CHEMBL612570_CHEMBL939,qwen3-30b-a3b,units_off,False,True,False,treat,trap,29.3509,29350.9,29.3509,3,0,119053,3.5871471501886845,False,The IC50 value of the compound CHEMBL939 expressed in nanomolar (nM) is **29.3509 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL443684.units_on.qwen3-30b-a3b.r0.142be7b5,t_u20_CHEMBL612570_CHEMBL443684,qwen3-30b-a3b,units_on,False,True,False,treat,trap,52.6316,52631.6,52.6316,3,0,119359,6.851290786638856,False,The IC50 value of the compound CHEMBL443684 expressed in nanomolar (nM) is **52.6316 nM**.
t_u20_CHEMBL612570_CHEMBL443684.units_off.qwen3-30b-a3b.r0.f3be7ad8,t_u20_CHEMBL612570_CHEMBL443684,qwen3-30b-a3b,units_off,False,True,False,treat,trap,52.6316,52631.6,52.6316,3,0,119068,3.61576047539711,False,The IC50 value of the compound CHEMBL443684 expressed in nanomolar (nM) is **52.6316 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL98.units_on.qwen3-30b-a3b.r0.25636526,t_u20_CHEMBL612570_CHEMBL98,qwen3-30b-a3b,units_on,True,False,False,treat,correct,2960.82,2960.82,2.96082,3,0,119338,6.318741828203201,False,The IC50 value of the compound CHEMBL98 expressed in nanomolar (nM) is 2960.82 nM.
t_u20_CHEMBL612570_CHEMBL98.units_off.qwen3-30b-a3b.r0.33c98868,t_u20_CHEMBL612570_CHEMBL98,qwen3-30b-a3b,units_off,False,True,False,treat,trap,2.96082,2960.82,2.96082,3,0,119048,3.9545543249696493,False,The IC50 value of the compound CHEMBL98 expressed in nanomolar (nM) is **2.96082 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL255863.units_on.qwen3-30b-a3b.r0.103cb542,t_u20_CHEMBL612570_CHEMBL255863,qwen3-30b-a3b,units_on,True,False,False,treat,correct,25778.5,25778.5,25.7785,3,0,119370,6.5330490954220295,False,"The IC50 value of the compound CHEMBL255863 expressed in nanomolar (nM) is 25,778.5 nM. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL255863.units_off.qwen3-30b-a3b.r0.18fe1598,t_u20_CHEMBL612570_CHEMBL255863,qwen3-30b-a3b,units_off,False,True,False,treat,trap,25.7785,25778.5,25.7785,3,0,119068,3.722060076892376,False,The IC50 value of the compound CHEMBL255863 expressed in nanomolar (nM) is **25.7785 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL3349342.units_on.qwen3-30b-a3b.r0.54c39067,t_u20_CHEMBL612570_CHEMBL3349342,qwen3-30b-a3b,units_on,True,False,False,treat,correct,48870.3,48870.3,48.8703,3,0,119377,6.480012679472566,False,"The IC50 value of the compound CHEMBL3349342, expressed in nanomolar (nM), is **48,870.3 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL3349342.units_off.qwen3-30b-a3b.r0.a79dd9f6,t_u20_CHEMBL612570_CHEMBL3349342,qwen3-30b-a3b,units_off,False,True,False,treat,trap,48.8703,48870.3,48.8703,3,0,119062,3.566025948151946,False,The IC50 value of the compound CHEMBL3349342 expressed in nanomolar (nM) is **48.8703 nM**.
t_u20_CHEMBL612570_CHEMBL105442.units_on.qwen3-30b-a3b.r0.d260d004,t_u20_CHEMBL612570_CHEMBL105442,qwen3-30b-a3b,units_on,False,True,False,treat,trap,19.1969,19196.9,19.1969,3,0,119359,6.47029503621161,False,The IC50 value of the compound CHEMBL105442 expressed in nanomolar (nM) is **19.1969 nM**.
t_u20_CHEMBL612570_CHEMBL105442.units_off.qwen3-30b-a3b.r0.8f9cc681,t_u20_CHEMBL612570_CHEMBL105442,qwen3-30b-a3b,units_off,False,True,False,treat,trap,19.1969,19196.9,19.1969,3,0,119068,3.648406384512782,False,The IC50 value of the compound CHEMBL105442 expressed in nanomolar (nM) is **19.1969 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1201182.units_on.qwen3-30b-a3b.r0.8f25aec7,t_u20_CHEMBL612570_CHEMBL1201182,qwen3-30b-a3b,units_on,False,True,False,treat,trap,3.39065,3390.65,3.39065,3,0,119375,6.453749813139439,False,The IC50 value of the compound CHEMBL1201182 expressed in nanomolar (nM) is **3.39065 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1201182.units_off.qwen3-30b-a3b.r0.2d4ba138,t_u20_CHEMBL612570_CHEMBL1201182,qwen3-30b-a3b,units_off,False,True,False,treat,trap,3.39065,3390.65,3.39065,3,0,119073,3.6547043696045876,False,The IC50 value of the compound CHEMBL1201182 expressed in nanomolar (nM) is **3.39065 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL521686.units_on.qwen3-30b-a3b.r0.2f2ffbda,t_u20_CHEMBL612570_CHEMBL521686,qwen3-30b-a3b,units_on,True,False,False,treat,correct,38721.6,38721.6,38.7216,3,0,119372,6.5516065545380116,False,"The IC50 value for the compound CHEMBL521686, expressed in nanomolar (nM), is **38,721.6 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL521686.units_off.qwen3-30b-a3b.r0.fd003571,t_u20_CHEMBL612570_CHEMBL521686,qwen3-30b-a3b,units_off,False,True,False,treat,trap,38.7216,38721.6,38.7216,3,0,119068,3.6626280415803194,False,The IC50 value of the compound CHEMBL521686 expressed in nanomolar (nM) is **38.7216 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL288441.units_on.qwen3-30b-a3b.r0.033d29d0,t_u20_CHEMBL612570_CHEMBL288441,qwen3-30b-a3b,units_on,False,True,False,treat,trap,8.44465,8444.65,8.44465,3,0,119359,6.292475003749132,False,The IC50 value of the compound CHEMBL288441 expressed in nanomolar (nM) is **8.44465 nM**.
t_u20_CHEMBL612570_CHEMBL288441.units_off.qwen3-30b-a3b.r0.38eaafc8,t_u20_CHEMBL612570_CHEMBL288441,qwen3-30b-a3b,units_off,False,True,False,treat,trap,8.44465,8444.65,8.44465,3,0,119057,3.739587491378188,False,The IC50 value of the compound CHEMBL288441 expressed in nanomolar (nM) is **8.44465 nM**.
t_u20_CHEMBL612570_CHEMBL1289926.units_on.qwen3-30b-a3b.r0.1686f350,t_u20_CHEMBL612570_CHEMBL1289926,qwen3-30b-a3b,units_on,True,False,False,treat,correct,4500.0,4551.63,4.55163,3,0,119471,7.146894697099924,False,"M is 4.55163 × 1000 = 4551.63 nM. The value has been rounded to the nearest whole number, resulting in 4500 nM. The data was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL1289926.units_off.qwen3-30b-a3b.r0.14080ce8,t_u20_CHEMBL612570_CHEMBL1289926,qwen3-30b-a3b,units_off,False,True,False,treat,trap,4.55163,4551.63,4.55163,3,0,119073,3.721455020830035,False,The IC50 value of the compound CHEMBL1289926 expressed in nanomolar (nM) is **4.55163 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL2041933.units_on.qwen3-30b-a3b.r0.0844a021,t_u20_CHEMBL612570_CHEMBL2041933,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.942274,942.274,0.942274,3,0,119364,6.351549847051501,False,The IC50 value of the compound CHEMBL2041933 expressed in nanomolar (nM) is 0.942274 nM.
t_u20_CHEMBL612570_CHEMBL2041933.units_off.qwen3-30b-a3b.r0.e3c3bfce,t_u20_CHEMBL612570_CHEMBL2041933,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.942274,942.274,0.942274,3,0,119074,3.7447322215884924,False,The IC50 value of the compound CHEMBL2041933 expressed in nanomolar (nM) is **0.942274 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL176544.units_on.qwen3-30b-a3b.r0.b44b5857,t_u20_CHEMBL612570_CHEMBL176544,qwen3-30b-a3b,units_on,False,True,False,treat,trap,71.6175,71617.5,71.6175,3,0,119370,6.508838186040521,False,The IC50 value of the compound CHEMBL176544 expressed in nanomolar (nM) is **71.6175 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL176544.units_off.qwen3-30b-a3b.r0.dba8c506,t_u20_CHEMBL612570_CHEMBL176544,qwen3-30b-a3b,units_off,False,True,False,treat,trap,71.6175,71617.5,71.6175,3,0,119068,3.6237730477005243,False,The IC50 value of the compound CHEMBL176544 expressed in nanomolar (nM) is **71.6175 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL603469.units_on.qwen3-30b-a3b.r0.b6381eb3,t_u20_CHEMBL612570_CHEMBL603469,qwen3-30b-a3b,units_on,True,False,False,treat,correct,1067.84,1067.84,1.06784,3,0,119380,7.212618684396148,False, compound CHEMBL603469 expressed in nanomolar (nM) is **1067.84 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL603469.units_off.qwen3-30b-a3b.r0.99a8be94,t_u20_CHEMBL612570_CHEMBL603469,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.06784,1067.84,1.06784,3,0,119057,3.4992926567792892,False,The IC50 value of the compound CHEMBL603469 expressed in nanomolar (nM) is **1.06784 nM**.
t_u20_CHEMBL612570_CHEMBL109480.units_on.qwen3-30b-a3b.r0.907fa27c,t_u20_CHEMBL612570_CHEMBL109480,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.147578,147.578,0.147578,3,0,119371,6.401722287759185,False,The IC50 value of the compound CHEMBL109480 expressed in nanomolar (nM) is **0.147578 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL109480.units_off.qwen3-30b-a3b.r0.2552ef17,t_u20_CHEMBL612570_CHEMBL109480,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.147578,147.578,0.147578,3,0,119069,3.653958907350898,False,The IC50 value of the compound CHEMBL109480 expressed in nanomolar (nM) is **0.147578 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1090090.units_on.qwen3-30b-a3b.r0.0905bede,t_u20_CHEMBL612570_CHEMBL1090090,qwen3-30b-a3b,units_on,False,True,False,treat,trap,23.1857,23185.7,23.1857,3,0,119364,6.316552612930536,False,The IC50 value of the compound CHEMBL1090090 expressed in nanomolar (nM) is **23.1857 nM**.
t_u20_CHEMBL612570_CHEMBL1090090.units_off.qwen3-30b-a3b.r0.3a091623,t_u20_CHEMBL612570_CHEMBL1090090,qwen3-30b-a3b,units_off,False,True,False,treat,trap,23.1857,23185.7,23.1857,3,0,119073,4.867931379005313,False,The IC50 value of the compound CHEMBL1090090 expressed in nanomolar (nM) is **23.1857 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1972860.units_on.qwen3-30b-a3b.r0.fb40da8f,t_u20_CHEMBL612570_CHEMBL1972860,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.0106831,10.6831,0.0106831,3,0,119377,6.444268420338631,False,The IC50 value of the compound CHEMBL1972860 expressed in nanomolar (nM) is **0.0106831 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1972860.units_off.qwen3-30b-a3b.r0.a5f369e2,t_u20_CHEMBL612570_CHEMBL1972860,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.0106831,10.6831,0.0106831,3,0,119075,3.7457949984818697,False,The IC50 value of the compound CHEMBL1972860 expressed in nanomolar (nM) is **0.0106831 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1173655.units_on.qwen3-30b-a3b.r0.bb9080cd,t_u20_CHEMBL612570_CHEMBL1173655,qwen3-30b-a3b,units_on,True,False,False,treat,correct,11729.5,11729.5,11.7295,3,0,119387,9.975303633138537,False,"pound CHEMBL1173655, expressed in nanomolar (nM), is **11,729.5 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL1173655.units_off.qwen3-30b-a3b.r0.57262b60,t_u20_CHEMBL612570_CHEMBL1173655,qwen3-30b-a3b,units_off,False,True,False,treat,trap,11.7295,11729.5,11.7295,3,0,119062,3.5338605158030987,False,The IC50 value of the compound CHEMBL1173655 expressed in nanomolar (nM) is **11.7295 nM**.
t_u20_CHEMBL612570_CHEMBL577784.units_on.qwen3-30b-a3b.r0.da1e356a,t_u20_CHEMBL612570_CHEMBL577784,qwen3-30b-a3b,units_on,False,True,False,treat,trap,6.90491,6904.91,6.90491,3,0,119365,14.689559794962406,False,The IC50 value of the compound CHEMBL577784 is **6.90491** nanomolar (nM). This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL577784.units_off.qwen3-30b-a3b.r0.17f2467b,t_u20_CHEMBL612570_CHEMBL577784,qwen3-30b-a3b,units_off,False,True,False,treat,trap,6.90491,6904.91,6.90491,3,0,119068,3.6977523881942034,False,The IC50 value of the compound CHEMBL577784 expressed in nanomolar (nM) is **6.90491 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL188678.units_on.qwen3-30b-a3b.r0.459a00ec,t_u20_CHEMBL612570_CHEMBL188678,qwen3-30b-a3b,units_on,True,False,False,treat,correct,27110.0,27110.0,27.11,3,0,119395,6.618853211402893,False,"lar (nM) is 27,110 nM. This value is reported in micromolar (uM) in the dataset, and the conversion from micromolar to nanomolar is done by multiplying by 1000."
t_u20_CHEMBL612570_CHEMBL188678.units_off.qwen3-30b-a3b.r0.73127a43,t_u20_CHEMBL612570_CHEMBL188678,qwen3-30b-a3b,units_off,False,True,False,treat,trap,27.11,27110.0,27.11,3,0,119066,3.5817595794796944,False,The IC50 value of the compound CHEMBL188678 expressed in nanomolar (nM) is **27.11 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL573107.units_on.qwen3-30b-a3b.r0.498906f4,t_u20_CHEMBL612570_CHEMBL573107,qwen3-30b-a3b,units_on,False,True,False,treat,trap,6.78319,6783.19,6.78319,3,0,119359,6.2103551141917706,False,The IC50 value of the compound CHEMBL573107 expressed in nanomolar (nM) is **6.78319 nM**.
t_u20_CHEMBL612570_CHEMBL573107.units_off.qwen3-30b-a3b.r0.fcd87355,t_u20_CHEMBL612570_CHEMBL573107,qwen3-30b-a3b,units_off,False,True,False,treat,trap,6.78319,6783.19,6.78319,3,0,119057,3.497706452384591,False,The IC50 value of the compound CHEMBL573107 expressed in nanomolar (nM) is **6.78319 nM**.
t_u20_CHEMBL612570_CHEMBL379975.units_on.qwen3-30b-a3b.r0.814791a7,t_u20_CHEMBL612570_CHEMBL379975,qwen3-30b-a3b,units_on,True,False,False,treat,correct,4526.59,4526.59,4.52659,3,0,119380,6.45137464441359,False, compound CHEMBL379975 expressed in nanomolar (nM) is **4526.59 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL379975.units_off.qwen3-30b-a3b.r0.5b86bd7f,t_u20_CHEMBL612570_CHEMBL379975,qwen3-30b-a3b,units_off,False,True,False,treat,trap,4.52659,4526.59,4.52659,3,0,119068,3.5731487087905407,False,The IC50 value of the compound CHEMBL379975 expressed in nanomolar (nM) is **4.52659 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL191334.units_on.qwen3-30b-a3b.r0.f4324b5b,t_u20_CHEMBL612570_CHEMBL191334,qwen3-30b-a3b,units_on,False,True,False,treat,trap,12.3086,12308.6,12.3086,3,0,119359,6.200855689123273,False,The IC50 value of the compound CHEMBL191334 expressed in nanomolar (nM) is **12.3086 nM**.
t_u20_CHEMBL612570_CHEMBL191334.units_off.qwen3-30b-a3b.r0.5852b471,t_u20_CHEMBL612570_CHEMBL191334,qwen3-30b-a3b,units_off,False,True,False,treat,trap,12.3086,12308.6,12.3086,3,0,119068,3.6148533038794994,False,The IC50 value of the compound CHEMBL191334 expressed in nanomolar (nM) is **12.3086 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL189584.units_on.qwen3-30b-a3b.r0.b3a46c63,t_u20_CHEMBL612570_CHEMBL189584,qwen3-30b-a3b,units_on,True,False,False,treat,correct,1000.0,52028.7,52.0287,3,0,119414,6.690306039527059,False,", which provides bioactivity measurements for compounds. The units were originally in micromolar (uM), so the value was converted to nanomolar (1 uM = 1000 nM)."
t_u20_CHEMBL612570_CHEMBL189584.units_off.qwen3-30b-a3b.r0.1555b788,t_u20_CHEMBL612570_CHEMBL189584,qwen3-30b-a3b,units_off,False,True,False,treat,trap,52.0287,52028.7,52.0287,3,0,119068,3.674244722351432,False,The IC50 value of the compound CHEMBL189584 expressed in nanomolar (nM) is **52.0287 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL202721.units_on.qwen3-30b-a3b.r0.0591e131,t_u20_CHEMBL612570_CHEMBL202721,qwen3-30b-a3b,units_on,False,True,False,treat,trap,9.24193,9241.93,9.24193,3,0,119370,6.3877295553684235,False,The IC50 value of the compound CHEMBL202721 expressed in nanomolar (nM) is **9.24193 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL202721.units_off.qwen3-30b-a3b.r0.501f8c54,t_u20_CHEMBL612570_CHEMBL202721,qwen3-30b-a3b,units_off,False,True,False,treat,trap,9.24193,9241.93,9.24193,3,0,119068,3.7474301159381866,False,The IC50 value of the compound CHEMBL202721 expressed in nanomolar (nM) is **9.24193 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL393929.units_on.qwen3-30b-a3b.r0.149fa438,t_u20_CHEMBL612570_CHEMBL393929,qwen3-30b-a3b,units_on,True,False,False,treat,correct,22793.4,22793.4,22.7934,3,0,119371,6.374773193150759,False,"The IC50 value of the compound CHEMBL393929 expressed in nanomolar (nM) is **22,793.4 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL393929.units_off.qwen3-30b-a3b.r0.85244647,t_u20_CHEMBL612570_CHEMBL393929,qwen3-30b-a3b,units_off,False,True,False,treat,trap,22.7934,22793.4,22.7934,3,0,119068,3.618612501770258,False,The IC50 value of the compound CHEMBL393929 expressed in nanomolar (nM) is **22.7934 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1079175.units_on.qwen3-30b-a3b.r0.dc5671b2,t_u20_CHEMBL612570_CHEMBL1079175,qwen3-30b-a3b,units_on,True,False,False,treat,correct,47373.6,47373.6,47.3736,3,0,119375,6.480784650892019,False,"The IC50 value of the compound CHEMBL1079175 expressed in nanomolar (nM) is 47,373.6 nM. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL1079175.units_off.qwen3-30b-a3b.r0.62739a24,t_u20_CHEMBL612570_CHEMBL1079175,qwen3-30b-a3b,units_off,False,True,False,treat,trap,47.3736,47373.6,47.3736,3,0,119073,3.6049553398042917,False,The IC50 value of the compound CHEMBL1079175 expressed in nanomolar (nM) is **47.3736 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL189963.units_on.qwen3-30b-a3b.r0.11477e9b,t_u20_CHEMBL612570_CHEMBL189963,qwen3-30b-a3b,units_on,True,False,False,treat,correct,14443.5,14443.5,14.4435,3,0,119381,6.492053922265768,False,"compound CHEMBL189963 expressed in nanomolar (nM) is **14,443.5 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database."
t_u20_CHEMBL612570_CHEMBL189963.units_off.qwen3-30b-a3b.r0.5b41c60e,t_u20_CHEMBL612570_CHEMBL189963,qwen3-30b-a3b,units_off,False,True,False,treat,trap,14.4435,14443.5,14.4435,3,0,119068,3.5956002958118916,False,The IC50 value of the compound CHEMBL189963 expressed in nanomolar (nM) is **14.4435 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1879463.units_on.qwen3-30b-a3b.r0.92fd148f,t_u20_CHEMBL612570_CHEMBL1879463,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.10931,109.31,0.10931,3,0,119375,6.3831652365624905,False,The IC50 value of the compound CHEMBL1879463 expressed in nanomolar (nM) is **0.10931 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL612570_CHEMBL1879463.units_off.qwen3-30b-a3b.r0.05d9a344,t_u20_CHEMBL612570_CHEMBL1879463,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.10931,109.31,0.10931,3,0,119074,3.6913495399057865,False,"The IC50 value of the compound CHEMBL1879463, expressed in nanomolar (nM), is **0.10931 nM**. This value was retrieved from the ChEMBL database."
